# accel_bits: 16
# accel_range_g: 16
# accel_source: IIS3DWBG1
# axis_orientation: x=primary_balance_axis,y=secondary,z=fore_aft
# optical_reference: 0_deg_top_dead_center_viewed_from_spinner_side
# rotation_direction: CW_viewed_from_spinner_side
# rpm_mean: 2300.000
# sample_name: rough_harmonics
# target_revolutions: 120
# tick_rate_hz: 1000000
# vibsense_csv_version: 2
tick,rev_offset,phase_deg,ax,ay,az,source,range_g,bits
1522931,58,136.447294409,-25,-126,-103,2,16,16
1523081,58,138.517268534,-20,-95,-131,2,16,16
1523231,58,140.587242659,-60,-78,-98,2,16,16
1523381,58,142.657216785,-64,-67,-129,2,16,16
1523531,58,144.727190910,-13,-99,-114,2,16,16
1523681,58,146.797165035,-33,-99,-111,2,16,16
1523831,58,148.867139161,-65,-98,-89,2,16,16
1523981,58,150.937113286,-49,-70,-116,2,16,16
1524131,58,153.007087411,-52,-94,-113,2,16,16
1524281,58,155.077061537,-59,-92,-108,2,16,16
1524431,58,157.147035662,-82,-93,-111,2,16,16
1524581,58,159.217009787,-78,-108,-86,2,16,16
1524731,58,161.286983913,-74,-114,-121,2,16,16
1524881,58,163.356958038,-76,-130,-133,2,16,16
1525031,58,165.426932163,-72,-113,-132,2,16,16
1525181,58,167.496906289,-136,-106,-95,2,16,16
1525331,58,169.566880414,-127,-146,-126,2,16,16
1525481,58,171.636854539,-155,-127,-94,2,16,16
1525631,58,173.706828665,-127,-127,-127,2,16,16
1525781,58,175.776802790,-159,-106,-103,2,16,16
1525931,58,177.846776915,-178,-167,-113,2,16,16
1526081,58,179.916751041,-190,-126,-137,2,16,16
1526231,58,181.986725166,-180,-136,-129,2,16,16
1526381,58,184.056699291,-201,-158,-141,2,16,16
1526531,58,186.126673417,-224,-129,-132,2,16,16
1526681,58,188.196647542,-220,-158,-145,2,16,16
1526831,58,190.266621667,-191,-180,-134,2,16,16
1526981,58,192.336595793,-255,-176,-136,2,16,16
1527131,58,194.406569918,-236,-148,-129,2,16,16
1527281,58,196.476544043,-249,-151,-157,2,16,16
1527431,58,198.546518169,-239,-170,-129,2,16,16
1527581,58,200.616492294,-239,-180,-118,2,16,16
1527731,58,202.686466419,-207,-137,-101,2,16,16
1527881,58,204.756440544,-215,-164,-122,2,16,16
1528031,58,206.826414670,-165,-128,-82,2,16,16
1528181,58,208.896388795,-196,-141,-80,2,16,16
1528331,58,210.966362920,-201,-120,-86,2,16,16
1528481,58,213.036337046,-167,-65,-49,2,16,16
1528631,58,215.106311171,-132,-109,-65,2,16,16
1528781,58,217.176285296,-150,-93,-40,2,16,16
1528931,58,219.246259422,-102,-57,-64,2,16,16
1529081,58,221.316233547,-126,-91,-84,2,16,16
1529231,58,223.386207672,-97,-83,-63,2,16,16
1529381,58,225.456181798,-62,-58,-41,2,16,16
1529531,58,227.526155923,-81,-63,-43,2,16,16
1529681,58,229.596130048,-52,-12,-28,2,16,16
1529831,58,231.666104174,-34,-34,-13,2,16,16
1529981,58,233.736078299,-32,-3,-45,2,16,16
1530131,58,235.806052424,2,-8,-48,2,16,16
1530281,58,237.876026550,-40,-31,-14,2,16,16
1530431,58,239.946000675,-2,-20,-1,2,16,16
1530581,58,242.015974800,-26,-24,-10,2,16,16
1530731,58,244.085948926,-13,19,-30,2,16,16
1530881,58,246.155923051,-14,-2,-9,2,16,16
1531031,58,248.225897176,-16,16,6,2,16,16
1531181,58,250.295871302,-3,-28,-12,2,16,16
1531331,58,252.365845427,-27,4,17,2,16,16
1531481,58,254.435819552,-40,7,14,2,16,16
1531631,58,256.505793678,13,9,6,2,16,16
1531781,58,258.575767803,-24,-18,-1,2,16,16
1531931,58,260.645741928,-13,12,-26,2,16,16
1532081,58,262.715716054,-52,-29,34,2,16,16
1532231,58,264.785690179,-16,16,26,2,16,16
1532381,58,266.855664304,-7,-23,10,2,16,16
1532531,58,268.925638430,-18,5,-5,2,16,16
1532681,58,270.995612555,-10,4,49,2,16,16
1532831,58,273.065586680,-2,12,27,2,16,16
1532981,58,275.135560805,5,23,13,2,16,16
1533131,58,277.205534931,57,16,40,2,16,16
1533281,58,279.275509056,35,62,53,2,16,16
1533431,58,281.345483181,94,64,8,2,16,16
1533581,58,283.415457307,81,48,67,2,16,16
1533731,58,285.485431432,147,46,50,2,16,16
1533881,58,287.555405557,121,81,90,2,16,16
1534031,58,289.625379683,155,87,90,2,16,16
1534181,58,291.695353808,188,102,44,2,16,16
1534331,58,293.765327933,225,115,96,2,16,16
1534481,58,295.835302059,253,137,94,2,16,16
1534631,58,297.905276184,279,198,123,2,16,16
1534781,58,299.975250309,247,175,117,2,16,16
1534931,58,302.045224435,321,174,109,2,16,16
1535081,58,304.115198560,374,201,136,2,16,16
1535231,58,306.185172685,318,159,137,2,16,16
1535381,58,308.255146811,356,191,150,2,16,16
1535531,58,310.325120936,346,205,152,2,16,16
1535681,58,312.395095061,344,149,155,2,16,16
1535831,58,314.465069187,360,180,133,2,16,16
1535981,58,316.535043312,350,163,138,2,16,16
1536131,58,318.605017437,294,183,129,2,16,16
1536281,58,320.674991563,281,174,133,2,16,16
1536431,58,322.744965688,258,98,101,2,16,16
1536581,58,324.814939813,198,89,106,2,16,16
1536731,58,326.884913939,184,86,81,2,16,16
1536881,58,328.954888064,166,35,72,2,16,16
1537031,58,331.024862189,72,44,49,2,16,16
1537181,58,333.094836315,26,-11,48,2,16,16
1537331,58,335.164810440,-55,-63,3,2,16,16
1537481,58,337.234784565,-119,-107,-31,2,16,16
1537631,58,339.304758691,-187,-131,-55,2,16,16
1537781,58,341.374732816,-216,-194,-62,2,16,16
1537931,58,343.444706941,-354,-237,-79,2,16,16
1538081,58,345.514681066,-452,-256,-97,2,16,16
1538231,58,347.584655192,-491,-322,-121,2,16,16
1538381,58,349.654629317,-558,-370,-137,2,16,16
1538531,58,351.724603442,-666,-425,-189,2,16,16
1538681,58,353.794577568,-752,-465,-226,2,16,16
1538831,58,355.864551693,-802,-489,-222,2,16,16
1538981,58,357.934525818,-860,-524,-240,2,16,16
1539131,59,0.004499944,-921,-571,-273,2,16,16
1539281,59,2.074474069,-933,-586,-284,2,16,16
1539431,59,4.144448194,-1026,-615,-298,2,16,16
1539581,59,6.214422320,-1031,-635,-322,2,16,16
1539731,59,8.284396445,-1062,-637,-322,2,16,16
1539881,59,10.354370570,-1071,-675,-321,2,16,16
1540031,59,12.424344696,-1085,-665,-298,2,16,16
1540181,59,14.494318821,-1104,-606,-329,2,16,16
1540331,59,16.564292946,-1055,-643,-343,2,16,16
1540481,59,18.634267072,-1041,-672,-321,2,16,16
1540631,59,20.704241197,-997,-638,-300,2,16,16
1540781,59,22.774215322,-972,-608,-320,2,16,16
1540931,59,24.844189448,-898,-555,-299,2,16,16
1541081,59,26.914163573,-874,-549,-302,2,16,16
1541231,59,28.984137698,-745,-500,-287,2,16,16
1541381,59,31.054111824,-741,-497,-245,2,16,16
1541531,59,33.124085949,-672,-433,-238,2,16,16
1541681,59,35.194060074,-545,-383,-194,2,16,16
1541831,59,37.264034200,-469,-345,-191,2,16,16
1541981,59,39.334008325,-399,-320,-156,2,16,16
1542131,59,41.403982450,-301,-251,-138,2,16,16
1542281,59,43.473956576,-230,-213,-129,2,16,16
1542431,59,45.543930701,-99,-189,-74,2,16,16
1542581,59,47.613904826,-41,-139,-73,2,16,16
1542731,59,49.683878952,32,-101,-71,2,16,16
1542881,59,51.753853077,137,-67,-23,2,16,16
1543031,59,53.823827202,193,6,-24,2,16,16
1543181,59,55.893801327,277,56,4,2,16,16
1543331,59,57.963775453,326,83,23,2,16,16
1543481,59,60.033749578,401,112,45,2,16,16
1543631,59,62.103723703,447,149,52,2,16,16
1543781,59,64.173697829,488,164,65,2,16,16
1543931,59,66.243671954,506,211,73,2,16,16
1544081,59,68.313646079,546,206,84,2,16,16
1544231,59,70.383620205,568,211,94,2,16,16
1544381,59,72.453594330,581,221,72,2,16,16
1544531,59,74.523568455,620,235,96,2,16,16
1544681,59,76.593542581,579,212,65,2,16,16
1544831,59,78.663516706,597,201,53,2,16,16
1544981,59,80.733490831,577,179,93,2,16,16
1545131,59,82.803464957,574,160,82,2,16,16
1545281,59,84.873439082,536,192,77,2,16,16
1545431,59,86.943413207,520,145,59,2,16,16
1545581,59,89.013387333,463,161,58,2,16,16
1545731,59,91.083361458,464,105,19,2,16,16
1545881,59,93.153335583,423,112,31,2,16,16
1546031,59,95.223309709,359,83,-5,2,16,16
1546181,59,97.293283834,316,90,-14,2,16,16
1546331,59,99.363257959,250,16,-21,2,16,16
1546481,59,101.433232085,245,35,-31,2,16,16
1546631,59,103.503206210,220,7,-24,2,16,16
1546781,59,105.573180335,176,12,-69,2,16,16
1546931,59,107.643154461,105,-16,-69,2,16,16
1547081,59,109.713128586,153,-25,-104,2,16,16
1547231,59,111.783102711,92,-83,-74,2,16,16
1547381,59,113.853076837,88,-107,-126,2,16,16
1547531,59,115.923050962,51,-104,-96,2,16,16
1547681,59,117.993025087,26,-103,-109,2,16,16
1547831,59,120.062999213,-2,-81,-120,2,16,16
1547981,59,122.132973338,-24,-106,-144,2,16,16
1548131,59,124.202947463,-26,-103,-98,2,16,16
1548281,59,126.272921588,-39,-101,-157,2,16,16
1548431,59,128.342895714,-45,-122,-119,2,16,16
1548581,59,130.412869839,-27,-135,-121,2,16,16
1548731,59,132.482843964,-45,-111,-155,2,16,16
1548881,59,134.552818090,-35,-125,-103,2,16,16
1549031,59,136.622792215,-68,-121,-105,2,16,16
1549181,59,138.692766340,-63,-106,-122,2,16,16
1549331,59,140.762740466,-70,-135,-140,2,16,16
1549481,59,142.832714591,-73,-126,-135,2,16,16
1549631,59,144.902688716,-37,-109,-129,2,16,16
1549781,59,146.972662842,-56,-100,-152,2,16,16
1549931,59,149.042636967,-74,-103,-142,2,16,16
1550081,59,151.112611092,-58,-111,-117,2,16,16
1550231,59,153.182585218,-45,-103,-139,2,16,16
1550381,59,155.252559343,-91,-111,-136,2,16,16
1550531,59,157.322533468,-108,-142,-125,2,16,16
1550681,59,159.392507594,-94,-129,-156,2,16,16
1550831,59,161.462481719,-102,-154,-138,2,16,16
1550981,59,163.532455844,-144,-122,-116,2,16,16
1551131,59,165.602429970,-135,-135,-138,2,16,16
1551281,59,167.672404095,-126,-157,-108,2,16,16
1551431,59,169.742378220,-152,-139,-144,2,16,16
1551581,59,171.812352346,-163,-160,-122,2,16,16
1551731,59,173.882326471,-196,-158,-143,2,16,16
1551881,59,175.952300596,-197,-165,-132,2,16,16
1552031,59,178.022274722,-214,-188,-144,2,16,16
1552181,59,180.092248847,-237,-161,-131,2,16,16
1552331,59,182.162222972,-238,-212,-159,2,16,16
1552481,59,184.232197098,-214,-165,-116,2,16,16
1552631,59,186.302171223,-307,-192,-143,2,16,16
1552781,59,188.372145348,-290,-210,-188,2,16,16
1552931,59,190.442119474,-237,-182,-147,2,16,16
1553081,59,192.512093599,-311,-213,-182,2,16,16
1553231,59,194.582067724,-312,-202,-175,2,16,16
1553381,59,196.652041849,-292,-242,-136,2,16,16
1553531,59,198.722015975,-312,-192,-139,2,16,16
1553681,59,200.791990100,-279,-202,-138,2,16,16
1553831,59,202.861964225,-321,-186,-154,2,16,16
1553981,59,204.931938351,-299,-192,-142,2,16,16
1554131,59,207.001912476,-258,-150,-142,2,16,16
1554281,59,209.071886601,-269,-182,-124,2,16,16
1554431,59,211.141860727,-229,-142,-128,2,16,16
1554581,59,213.211834852,-241,-163,-89,2,16,16
1554731,59,215.281808977,-225,-163,-139,2,16,16
1554881,59,217.351783103,-251,-147,-126,2,16,16
1555031,59,219.421757228,-171,-136,-96,2,16,16
1555181,59,221.491731353,-155,-99,-83,2,16,16
1555331,59,223.561705479,-169,-123,-55,2,16,16
1555481,59,225.631679604,-151,-101,-84,2,16,16
1555631,59,227.701653729,-162,-75,-62,2,16,16
1555781,59,229.771627855,-117,-60,-63,2,16,16
1555931,59,231.841601980,-106,-76,-74,2,16,16
1556081,59,233.911576105,-138,-86,-54,2,16,16
1556231,59,235.981550231,-127,-101,-51,2,16,16
1556381,59,238.051524356,-99,-98,-77,2,16,16
1556531,59,240.121498481,-147,-68,-21,2,16,16
1556681,59,242.191472607,-135,-42,-37,2,16,16
1556831,59,244.261446732,-93,-83,-44,2,16,16
1556981,59,246.331420857,-100,-48,-79,2,16,16
1557131,59,248.401394983,-107,-58,-29,2,16,16
1557281,59,250.471369108,-103,-62,-58,2,16,16
1557431,59,252.541343233,-137,-63,-12,2,16,16
1557581,59,254.611317359,-108,-75,0,2,16,16
1557731,59,256.681291484,-120,-86,-24,2,16,16
1557881,59,258.751265609,-120,-54,-36,2,16,16
1558031,59,260.821239735,-159,-66,-43,2,16,16
1558181,59,262.891213860,-143,-104,-13,2,16,16
1558331,59,264.961187985,-149,-81,-16,2,16,16
1558481,59,267.031162110,-142,-75,-41,2,16,16
1558631,59,269.101136236,-106,-68,-86,2,16,16
1558781,59,271.171110361,-103,-47,-48,2,16,16
1558931,59,273.241084486,-103,-37,-29,2,16,16
1559081,59,275.311058612,-122,-57,35,2,16,16
1559231,59,277.381032737,-70,-45,6,2,16,16
1559381,59,279.451006862,-62,-48,20,2,16,16
1559531,59,281.520980988,-52,8,36,2,16,16
1559681,59,283.590955113,-30,-48,-31,2,16,16
1559831,59,285.660929238,-14,-11,-4,2,16,16
1559981,59,287.730903364,35,21,26,2,16,16
1560130,59,289.800877489,39,56,-3,2,16,16
1560280,59,291.870851614,74,28,58,2,16,16
1560430,59,293.940825740,94,33,58,2,16,16
1560580,59,296.010799865,152,69,76,2,16,16
1560730,59,298.080773990,162,86,68,2,16,16
1560880,59,300.150748116,180,112,87,2,16,16
1561030,59,302.220722241,156,90,78,2,16,16
1561180,59,304.290696366,201,97,104,2,16,16
1561330,59,306.360670492,210,139,68,2,16,16
1561480,59,308.430644617,235,118,103,2,16,16
1561630,59,310.500618742,286,107,97,2,16,16
1561780,59,312.570592868,234,137,99,2,16,16
1561930,59,314.640566993,239,129,88,2,16,16
1562080,59,316.710541118,214,104,66,2,16,16
1562230,59,318.780515244,215,95,85,2,16,16
1562380,59,320.850489369,180,80,86,2,16,16
1562530,59,322.920463494,163,88,70,2,16,16
1562680,59,324.990437620,124,20,52,2,16,16
1562830,59,327.060411745,56,10,41,2,16,16
1562980,59,329.130385870,29,-38,0,2,16,16
1563130,59,331.200359996,-94,-31,20,2,16,16
1563280,59,333.270334121,-96,-134,-13,2,16,16
1563430,59,335.340308246,-201,-119,-29,2,16,16
1563580,59,337.410282371,-232,-148,-73,2,16,16
1563730,59,339.480256497,-294,-175,-51,2,16,16
1563880,59,341.550230622,-408,-218,-77,2,16,16
1564030,59,343.620204747,-483,-322,-106,2,16,16
1564180,59,345.690178873,-558,-317,-116,2,16,16
1564330,59,347.760152998,-610,-418,-166,2,16,16
1564480,59,349.830127123,-732,-442,-215,2,16,16
1564630,59,351.900101249,-779,-445,-189,2,16,16
1564780,59,353.970075374,-823,-521,-248,2,16,16
1564930,59,356.040049499,-936,-546,-266,2,16,16
1565080,59,358.110023625,-964,-573,-296,2,16,16
1565230,60,0.179997750,-1044,-604,-299,2,16,16
1565380,60,2.249971875,-1062,-630,-321,2,16,16
1565530,60,4.319946001,-1137,-668,-306,2,16,16
1565680,60,6.389920126,-1165,-697,-342,2,16,16
1565830,60,8.459894251,-1164,-702,-367,2,16,16
1565980,60,10.529868377,-1172,-700,-374,2,16,16
1566130,60,12.599842502,-1176,-721,-355,2,16,16
1566280,60,14.669816627,-1174,-712,-337,2,16,16
1566430,60,16.739790753,-1163,-678,-342,2,16,16
1566580,60,18.809764878,-1141,-703,-357,2,16,16
1566730,60,20.879739003,-1086,-653,-355,2,16,16
1566880,60,22.949713129,-1057,-658,-320,2,16,16
1567030,60,25.019687254,-997,-624,-295,2,16,16
1567180,60,27.089661379,-980,-591,-322,2,16,16
1567330,60,29.159635505,-863,-529,-281,2,16,16
1567480,60,31.229609630,-850,-539,-267,2,16,16
1567630,60,33.299583755,-745,-507,-276,2,16,16
1567780,60,35.369557881,-637,-470,-220,2,16,16
1567930,60,37.439532006,-584,-421,-220,2,16,16
1568080,60,39.509506131,-500,-353,-197,2,16,16
1568230,60,41.579480256,-393,-289,-159,2,16,16
1568380,60,43.649454382,-279,-273,-155,2,16,16
1568530,60,45.719428507,-193,-216,-131,2,16,16
1568680,60,47.789402632,-157,-192,-114,2,16,16
1568830,60,49.859376758,-38,-123,-44,2,16,16
1568980,60,51.929350883,27,-48,-58,2,16,16
1569130,60,53.999325008,88,-21,-42,2,16,16
1569280,60,56.069299134,168,7,-29,2,16,16
1569430,60,58.139273259,226,56,-10,2,16,16
1569580,60,60.209247384,290,41,35,2,16,16
1569730,60,62.279221510,334,99,38,2,16,16
1569880,60,64.349195635,424,135,54,2,16,16
1570030,60,66.419169760,440,173,37,2,16,16
1570180,60,68.489143886,488,143,35,2,16,16
1570330,60,70.559118011,507,172,59,2,16,16
1570480,60,72.629092136,485,179,68,2,16,16
1570630,60,74.699066262,532,172,77,2,16,16
1570780,60,76.769040387,497,196,45,2,16,16
1570930,60,78.839014512,497,169,73,2,16,16
1571080,60,80.908988638,508,153,61,2,16,16
1571230,60,82.978962763,479,160,52,2,16,16
1571380,60,85.048936888,457,126,61,2,16,16
1571530,60,87.118911014,454,153,21,2,16,16
1571680,60,89.188885139,412,124,18,2,16,16
1571830,60,91.258859264,319,108,22,2,16,16
1571980,60,93.328833390,375,96,32,2,16,16
1572130,60,95.398807515,352,59,-13,2,16,16
1572280,60,97.468781640,286,39,-42,2,16,16
1572430,60,99.538755766,255,42,-36,2,16,16
1572580,60,101.608729891,209,4,-17,2,16,16
1572730,60,103.678704016,151,-45,-44,2,16,16
1572880,60,105.748678142,136,-40,-63,2,16,16
1573030,60,107.818652267,108,-56,-81,2,16,16
1573180,60,109.888626392,81,-92,-92,2,16,16
1573330,60,111.958600517,57,-74,-94,2,16,16
1573480,60,114.028574643,18,-97,-83,2,16,16
1573630,60,116.098548768,19,-71,-95,2,16,16
1573780,60,118.168522893,23,-116,-105,2,16,16
1573930,60,120.238497019,-1,-140,-122,2,16,16
1574080,60,122.308471144,-29,-138,-115,2,16,16
1574230,60,124.378445269,-60,-119,-108,2,16,16
1574380,60,126.448419395,-69,-143,-101,2,16,16
1574530,60,128.518393520,-58,-108,-122,2,16,16
1574680,60,130.588367645,-81,-107,-95,2,16,16
1574830,60,132.658341771,-60,-132,-150,2,16,16
1574980,60,134.728315896,-60,-125,-106,2,16,16
1575130,60,136.798290021,-46,-143,-134,2,16,16
1575280,60,138.868264147,-35,-138,-98,2,16,16
1575430,60,140.938238272,-48,-110,-139,2,16,16
1575580,60,143.008212397,-48,-101,-133,2,16,16
1575730,60,145.078186523,-46,-98,-120,2,16,16
1575880,60,147.148160648,-64,-84,-110,2,16,16
1576030,60,149.218134773,-44,-128,-123,2,16,16
1576180,60,151.288108899,-27,-123,-157,2,16,16
1576330,60,153.358083024,-42,-94,-140,2,16,16
1576480,60,155.428057149,-64,-124,-127,2,16,16
1576630,60,157.498031275,-63,-113,-122,2,16,16
1576780,60,159.568005400,-58,-120,-125,2,16,16
1576930,60,161.637979525,-68,-97,-91,2,16,16
1577080,60,163.707953651,-74,-130,-135,2,16,16
1577230,60,165.777927776,-134,-145,-87,2,16,16
1577380,60,167.847901901,-101,-92,-112,2,16,16
1577530,60,169.917876027,-117,-155,-103,2,16,16
1577680,60,171.987850152,-141,-150,-142,2,16,16
1577830,60,174.057824277,-151,-128,-122,2,16,16
1577980,60,176.127798403,-182,-148,-136,2,16,16
1578130,60,178.197772528,-189,-155,-135,2,16,16
1578280,60,180.267746653,-197,-146,-152,2,16,16
1578430,60,182.337720778,-220,-160,-139,2,16,16
1578580,60,184.407694904,-224,-151,-169,2,16,16
1578730,60,186.477669029,-216,-177,-120,2,16,16
1578880,60,188.547643154,-230,-186,-133,2,16,16
1579030,60,190.617617280,-260,-154,-161,2,16,16
1579180,60,192.687591405,-195,-156,-124,2,16,16
1579330,60,194.757565530,-288,-178,-121,2,16,16
1579480,60,196.827539656,-226,-173,-166,2,16,16
1579630,60,198.897513781,-245,-188,-120,2,16,16
1579780,60,200.967487906,-223,-149,-115,2,16,16
1579930,60,203.037462032,-211,-142,-101,2,16,16
1580080,60,205.107436157,-205,-135,-129,2,16,16
1580230,60,207.177410282,-199,-113,-114,2,16,16
1580380,60,209.247384408,-192,-125,-98,2,16,16
1580530,60,211.317358533,-150,-106,-105,2,16,16
1580680,60,213.387332658,-180,-107,-77,2,16,16
1580830,60,215.457306784,-124,-124,-72,2,16,16
1580980,60,217.527280909,-142,-66,-64,2,16,16
1581130,60,219.597255034,-113,-46,-77,2,16,16
1581280,60,221.667229160,-91,-51,-56,2,16,16
1581430,60,223.737203285,-89,-80,-104,2,16,16
1581580,60,225.807177410,-93,-40,-78,2,16,16
1581730,60,227.877151536,-68,-47,-33,2,16,16
1581880,60,229.947125661,-50,-57,-11,2,16,16
1582030,60,232.017099786,-64,0,-1,2,16,16
1582180,60,234.087073912,-31,-7,31,2,16,16
1582330,60,236.157048037,-48,-18,-13,2,16,16
1582480,60,238.227022162,-34,7,14,2,16,16
1582630,60,240.296996288,-10,28,6,2,16,16
1582780,60,242.366970413,-33,26,15,2,16,16
1582930,60,244.436944538,5,23,22,2,16,16
1583080,60,246.506918664,-8,17,-16,2,16,16
1583230,60,248.576892789,-35,5,1,2,16,16
1583380,60,250.646866914,-30,-18,31,2,16,16
1583530,60,252.716841039,1,9,21,2,16,16
1583680,60,254.786815165,16,7,39,2,16,16
1583830,60,256.856789290,4,-11,41,2,16,16
1583980,60,258.926763415,-41,6,19,2,16,16
1584130,60,260.996737541,2,19,6,2,16,16
1584280,60,263.066711666,18,24,45,2,16,16
1584430,60,265.136685791,16,21,56,2,16,16
1584580,60,267.206659917,2,0,35,2,16,16
1584730,60,269.276634042,20,-3,47,2,16,16
1584880,60,271.346608167,21,56,51,2,16,16
1585030,60,273.416582293,16,-19,42,2,16,16
1585180,60,275.486556418,25,37,12,2,16,16
1585330,60,277.556530543,21,45,85,2,16,16
1585480,60,279.626504669,84,54,61,2,16,16
1585630,60,281.696478794,70,81,104,2,16,16
1585780,60,283.766452919,127,67,71,2,16,16
1585930,60,285.836427045,168,89,101,2,16,16
1586080,60,287.906401170,171,131,86,2,16,16
1586230,60,289.976375295,185,112,117,2,16,16
1586380,60,292.046349421,214,130,115,2,16,16
1586530,60,294.116323546,265,172,147,2,16,16
1586680,60,296.186297671,249,162,153,2,16,16
1586830,60,298.256271797,326,182,106,2,16,16
1586980,60,300.326245922,305,214,159,2,16,16
1587130,60,302.396220047,328,226,177,2,16,16
1587280,60,304.466194173,384,187,168,2,16,16
1587430,60,306.536168298,340,259,199,2,16,16
1587580,60,308.606142423,366,194,150,2,16,16
1587730,60,310.676116549,395,207,162,2,16,16
1587880,60,312.746090674,393,207,170,2,16,16
